Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Thu Feb  3 10:13:50 2022 ; 825 ;; 3.52 ;;
Thu Feb  3 10:13:51 2022 ; 826 ;; 3.51 ;;
Thu Feb  3 10:13:53 2022 ; 827 ;; 3.51 ;;
Thu Feb  3 10:13:54 2022 ; 828 ;; 3.5 ;;
Thu Feb  3 10:13:56 2022 ; 829 ;; 3.5 ;;
Thu Feb  3 10:13:57 2022 ; 830 ;; 3.49 ;;
Thu Feb  3 10:13:59 2022 ; 831 ;; 3.49 ;;
Thu Feb  3 10:14:01 2022 ; 832 ;; 3.49 ;;
Thu Feb  3 10:14:02 2022 ; 833 ;; 3.48 ;;
Thu Feb  3 10:14:04 2022 ; 834 ;; 3.48 ;;
Thu Feb  3 10:14:05 2022 ; 835 ;; 3.47 ;;
Thu Feb  3 10:14:07 2022 ; 836 ;; 3.47 ;;
Thu Feb  3 10:14:09 2022 ; 837 ;; 3.46 ;;
Thu Feb  3 10:14:10 2022 ; 838 ;; 3.46 ;;
Thu Feb  3 10:14:12 2022 ; 839 ;; 3.46 ;;
Thu Feb  3 10:14:14 2022 ; 840 ;; 3.45 ;;
Thu Feb  3 10:14:16 2022 ; 841 ;; 3.45 ;;
Thu Feb  3 10:14:18 2022 ; 842 ;; 3.44 ;;
Thu Feb  3 10:14:20 2022 ; 843 ;; 3.44 ;;
Thu Feb  3 10:14:21 2022 ; 844 ;; 3.44 ;;
Thu Feb  3 10:14:23 2022 ; 845 ;; 3.43 ;;
Thu Feb  3 10:14:25 2022 ; 846 ;; 3.43 ;;
Thu Feb  3 10:14:27 2022 ; 847 ;; 3.42 ;;
Thu Feb  3 10:14:29 2022 ; 848 ;; 3.42 ;;
Thu Feb  3 10:14:31 2022 ; 849 ;; 3.42 ;;
Thu Feb  3 10:14:32 2022 ; 850 ;; 3.41 ;;
Thu Feb  3 10:14:34 2022 ; 851 ;; 3.41 ;;
Thu Feb  3 10:14:36 2022 ; 852 ;; 3.4 ;;
Thu Feb  3 10:14:38 2022 ; 853 ;; 3.4 ;;
Thu Feb  3 10:14:39 2022 ; 854 ;; 3.4 ;;
Thu Feb  3 10:14:41 2022 ; 855 ;; 3.39 ;;
Thu Feb  3 10:14:42 2022 ; 856 ;; 3.39 ;;
Thu Feb  3 10:14:44 2022 ; 857 ;; 3.38 ;;
Thu Feb  3 10:14:46 2022 ; 858 ;; 3.38 ;;
Thu Feb  3 10:14:48 2022 ; 859 ;; 3.38 ;;
Thu Feb  3 10:14:49 2022 ; 860 ;; 3.37 ;;
Thu Feb  3 10:14:51 2022 ; 861 ;; 3.37 ;;
Thu Feb  3 10:14:52 2022 ; 862 ;; 3.36 ;;
Thu Feb  3 10:14:54 2022 ; 863 ;; 3.36 ;;
Thu Feb  3 10:14:56 2022 ; 864 ;; 3.36 ;;
Thu Feb  3 10:14:58 2022 ; 865 ;; 3.35 ;;
Thu Feb  3 10:15:00 2022 ; 866 ;; 3.35 ;;
Thu Feb  3 10:15:02 2022 ; 867 ;; 3.34 ;;
Thu Feb  3 10:15:03 2022 ; 868 ;; 3.34 ;;
Thu Feb  3 10:15:05 2022 ; 869 ;; 3.34 ;;
Thu Feb  3 10:15:07 2022 ; 870 ;; 3.33 ;;
Thu Feb  3 10:15:08 2022 ; 871 ;; 3.33 ;;
Thu Feb  3 10:15:10 2022 ; 872 ;; 3.33 ;;
Thu Feb  3 10:15:12 2022 ; 873 ;; 3.32 ;;
Thu Feb  3 10:15:13 2022 ; 874 ;; 3.32 ;;
Thu Feb  3 10:15:15 2022 ; 875 ;; 3.31 ;;
Thu Feb  3 10:15:17 2022 ; 876 ;; 3.31 ;;
Thu Feb  3 10:15:19 2022 ; 877 ;; 3.31 ;;
Thu Feb  3 10:15:21 2022 ; 878 ;; 3.3 ;;
Thu Feb  3 10:15:23 2022 ; 879 ;; 3.3 ;;
Thu Feb  3 10:15:25 2022 ; 880 ;; 3.3 ;;
Thu Feb  3 10:15:27 2022 ; 881 ;; 3.29 ;;
Thu Feb  3 10:15:29 2022 ; 882 ;; 3.29 ;;
Thu Feb  3 10:15:31 2022 ; 883 ;; 3.28 ;;
Thu Feb  3 10:15:33 2022 ; 884 ;; 3.28 ;;
Thu Feb  3 10:15:35 2022 ; 885 ;; 3.28 ;;
Thu Feb  3 10:15:37 2022 ; 886 ;; 3.27 ;;
Thu Feb  3 10:15:38 2022 ; 887 ;; 3.27 ;;
Thu Feb  3 10:15:40 2022 ; 888 ;; 3.27 ;;
Thu Feb  3 10:15:42 2022 ; 889 ;; 3.26 ;;
Thu Feb  3 10:15:44 2022 ; 890 ;; 3.26 ;;
Thu Feb  3 10:15:45 2022 ; 891 ;; 3.25 ;;
Thu Feb  3 10:15:46 2022 ; 892 ;; 3.25 ;;
Thu Feb  3 10:15:47 2022 ; 893 ;; 3.25 ;;
Thu Feb  3 10:15:48 2022 ; 894 ;; 3.24 ;;
Thu Feb  3 10:15:50 2022 ; 895 ;; 3.24 ;;
Thu Feb  3 10:15:51 2022 ; 896 ;; 3.24 ;;
Thu Feb  3 10:15:52 2022 ; 897 ;; 3.23 ;;
Thu Feb  3 10:15:53 2022 ; 898 ;; 3.23 ;;
Thu Feb  3 10:15:54 2022 ; 899 ;; 3.23 ;;
Thu Feb  3 10:15:55 2022 ; 900 ;; 3.22 ;;
Thu Feb  3 10:15:56 2022 ; 901 ;; 3.22 ;;
Thu Feb  3 10:15:57 2022 ; 902 ;; 3.22 ;;
Thu Feb  3 10:15:58 2022 ; 903 ;; 3.21 ;;
Thu Feb  3 10:15:59 2022 ; 904 ;; 3.21 ;;
Thu Feb  3 10:16:01 2022 ; 905 ;; 3.2 ;;
Thu Feb  3 10:16:02 2022 ; 906 ;; 3.2 ;;
Thu Feb  3 10:16:03 2022 ; 907 ;; 3.2 ;;
Thu Feb  3 10:16:04 2022 ; 908 ;; 3.19 ;;
Thu Feb  3 10:16:05 2022 ; 909 ;; 3.19 ;;
Thu Feb  3 10:16:06 2022 ; 910 ;; 3.19 ;;
Thu Feb  3 10:16:07 2022 ; 911 ;; 3.18 ;;
Thu Feb  3 10:16:08 2022 ; 912 ;; 3.18 ;;
Thu Feb  3 10:16:09 2022 ; 913 ;; 3.18 ;;
Thu Feb  3 10:16:10 2022 ; 914 ;; 3.17 ;;
Thu Feb  3 10:16:11 2022 ; 915 ;; 3.17 ;;
Thu Feb  3 10:16:12 2022 ; 916 ;; 3.17 ;;
Thu Feb  3 10:16:13 2022 ; 917 ;; 3.16 ;;
Thu Feb  3 10:16:14 2022 ; 918 ;; 3.16 ;;
Thu Feb  3 10:16:15 2022 ; 919 ;; 3.16 ;;
Thu Feb  3 10:16:16 2022 ; 920 ;; 3.15 ;;
Thu Feb  3 10:16:17 2022 ; 921 ;; 3.15 ;;
Thu Feb  3 10:16:18 2022 ; 922 ;; 3.15 ;;
Thu Feb  3 10:16:19 2022 ; 923 ;; 3.14 ;;
Thu Feb  3 10:16:20 2022 ; 924 ;; 3.14 ;;
Thu Feb  3 10:16:22 2022 ; 925 ;; 3.14 ;;
Thu Feb  3 10:16:23 2022 ; 926 ;; 3.13 ;;
Thu Feb  3 10:16:24 2022 ; 927 ;; 3.13 ;;
Thu Feb  3 10:16:25 2022 ; 928 ;; 3.12 ;;
Thu Feb  3 10:16:26 2022 ; 929 ;; 3.12 ;;
Thu Feb  3 10:16:27 2022 ; 930 ;; 3.12 ;;
Thu Feb  3 10:16:28 2022 ; 931 ;; 3.11 ;;
Thu Feb  3 10:16:29 2022 ; 932 ;; 3.11 ;;
Thu Feb  3 10:16:30 2022 ; 933 ;; 3.11 ;;
Thu Feb  3 10:16:31 2022 ; 934 ;; 3.1 ;;
Thu Feb  3 10:16:32 2022 ; 935 ;; 3.1 ;;
Thu Feb  3 10:16:33 2022 ; 936 ;; 3.1 ;;
Thu Feb  3 10:16:34 2022 ; 937 ;; 3.09 ;;
Thu Feb  3 10:16:35 2022 ; 938 ;; 3.09 ;;
Thu Feb  3 10:16:36 2022 ; 939 ;; 3.09 ;;
Thu Feb  3 10:16:37 2022 ; 940 ;; 3.09 ;;
Thu Feb  3 10:16:38 2022 ; 941 ;; 3.08 ;;
Thu Feb  3 10:16:39 2022 ; 942 ;; 3.08 ;;
Thu Feb  3 10:16:40 2022 ; 943 ;; 3.08 ;;
Thu Feb  3 10:16:41 2022 ; 944 ;; 3.07 ;;
Thu Feb  3 10:16:43 2022 ; 945 ;; 3.07 ;;
Thu Feb  3 10:16:44 2022 ; 946 ;; 3.07 ;;
Thu Feb  3 10:16:45 2022 ; 947 ;; 3.06 ;;
Thu Feb  3 10:16:46 2022 ; 948 ;; 3.06 ;;
Thu Feb  3 10:16:47 2022 ; 949 ;; 3.06 ;;
Thu Feb  3 10:16:48 2022 ; 950 ;; 3.05 ;;
Thu Feb  3 10:16:49 2022 ; 951 ;; 3.05 ;;
Thu Feb  3 10:16:50 2022 ; 952 ;; 3.05 ;;
Thu Feb  3 10:16:51 2022 ; 953 ;; 3.04 ;;
Thu Feb  3 10:16:52 2022 ; 954 ;; 3.04 ;;
Thu Feb  3 10:16:53 2022 ; 955 ;; 3.04 ;;
Thu Feb  3 10:16:54 2022 ; 956 ;; 3.03 ;;
Thu Feb  3 10:16:55 2022 ; 957 ;; 3.03 ;;
Thu Feb  3 10:16:56 2022 ; 958 ;; 3.03 ;;
Thu Feb  3 10:16:57 2022 ; 959 ;; 3.02 ;;
Thu Feb  3 10:16:58 2022 ; 960 ;; 3.02 ;;
Thu Feb  3 10:16:59 2022 ; 961 ;; 3.02 ;;
Thu Feb  3 10:17:00 2022 ; 962 ;; 3.01 ;;
Thu Feb  3 10:17:01 2022 ; 963 ;; 3.01 ;;
Thu Feb  3 10:17:02 2022 ; 964 ;; 3.01 ;;
Thu Feb  3 10:17:03 2022 ; 965 ;; 3.01 ;;
Thu Feb  3 10:17:04 2022 ; 966 ;; 3.0 ;;
Thu Feb  3 10:17:05 2022 ; 967 ;; 3.0 ;;
Thu Feb  3 10:17:06 2022 ; 968 ;; 3.0 ;;
Thu Feb  3 10:17:08 2022 ; 969 ;; 2.99 ;;
Thu Feb  3 10:17:09 2022 ; 970 ;; 2.99 ;;
Thu Feb  3 10:17:10 2022 ; 971 ;; 2.99 ;;
Thu Feb  3 10:17:11 2022 ; 972 ;; 2.98 ;;
Thu Feb  3 10:17:12 2022 ; 973 ;; 2.98 ;;
Thu Feb  3 10:17:13 2022 ; 974 ;; 2.98 ;;
Thu Feb  3 10:17:14 2022 ; 975 ;; 2.97 ;;
Thu Feb  3 10:17:15 2022 ; 976 ;; 2.97 ;;
Thu Feb  3 10:17:16 2022 ; 977 ;; 2.97 ;;
Thu Feb  3 10:17:17 2022 ; 978 ;; 2.97 ;;
Thu Feb  3 10:17:18 2022 ; 979 ;; 2.96 ;;
Thu Feb  3 10:17:19 2022 ; 980 ;; 2.96 ;;
Thu Feb  3 10:17:20 2022 ; 981 ;; 2.96 ;;
Thu Feb  3 10:17:21 2022 ; 982 ;; 2.95 ;;
Thu Feb  3 10:17:22 2022 ; 983 ;; 2.95 ;;
Thu Feb  3 10:17:23 2022 ; 984 ;; 2.95 ;;
Thu Feb  3 10:17:24 2022 ; 985 ;; 2.94 ;;
Thu Feb  3 10:17:25 2022 ; 986 ;; 2.94 ;;
Thu Feb  3 10:17:26 2022 ; 987 ;; 2.94 ;;
Thu Feb  3 10:17:27 2022 ; 988 ;; 2.94 ;;
Thu Feb  3 10:17:28 2022 ; 989 ;; 2.93 ;;
Thu Feb  3 10:17:29 2022 ; 990 ;; 2.93 ;;
Thu Feb  3 10:17:30 2022 ; 991 ;; 2.93 ;;
Thu Feb  3 10:17:31 2022 ; 992 ;; 2.92 ;;
Thu Feb  3 10:17:32 2022 ; 993 ;; 2.92 ;;
Thu Feb  3 10:17:33 2022 ; 994 ;; 2.92 ;;
Thu Feb  3 10:17:34 2022 ; 995 ;; 2.91 ;;
Thu Feb  3 10:17:35 2022 ; 996 ;; 2.91 ;;
Thu Feb  3 10:17:37 2022 ; 997 ;; 2.91 ;;
Thu Feb  3 10:17:38 2022 ; 998 ;; 2.91 ;;
Thu Feb  3 10:17:39 2022 ; 999 ;; 2.9 ;;
Thu Feb  3 10:17:40 2022 ; 1000 ;; 2.9 ;;
Thu Feb  3 10:17:41 2022 ; 1001 ;; 2.9 ;;
Thu Feb  3 10:17:42 2022 ; 1002 ;; 2.89 ;;
Thu Feb  3 10:17:43 2022 ; 1003 ;; 2.89 ;;
Thu Feb  3 10:17:44 2022 ; 1004 ;; 2.89 ;;
Thu Feb  3 10:17:45 2022 ; 1005 ;; 2.89 ;;
Thu Feb  3 10:17:46 2022 ; 1006 ;; 2.88 ;;
Thu Feb  3 10:17:47 2022 ; 1007 ;; 2.88 ;;
Thu Feb  3 10:17:48 2022 ; 1008 ;; 2.88 ;;
Thu Feb  3 10:17:49 2022 ; 1009 ;; 2.87 ;;
Thu Feb  3 10:17:50 2022 ; 1010 ;; 2.87 ;;
Thu Feb  3 10:17:51 2022 ; 1011 ;; 2.87 ;;
Thu Feb  3 10:17:52 2022 ; 1012 ;; 2.87 ;;
Thu Feb  3 10:17:53 2022 ; 1013 ;; 2.86 ;;
Thu Feb  3 10:17:54 2022 ; 1014 ;; 2.86 ;;
Thu Feb  3 10:17:55 2022 ; 1015 ;; 2.86 ;;
Thu Feb  3 10:17:56 2022 ; 1016 ;; 2.85 ;;
Thu Feb  3 10:17:57 2022 ; 1017 ;; 2.85 ;;
Thu Feb  3 10:17:58 2022 ; 1018 ;; 2.85 ;;
Thu Feb  3 10:17:59 2022 ; 1019 ;; 2.85 ;;
Thu Feb  3 10:18:00 2022 ; 1020 ;; 2.84 ;;
Thu Feb  3 10:18:01 2022 ; 1021 ;; 2.84 ;;
Thu Feb  3 10:18:03 2022 ; 1022 ;; 2.84 ;;
Thu Feb  3 10:18:04 2022 ; 1023 ;; 2.83 ;;
Thu Feb  3 10:18:05 2022 ; 1024 ;; 2.83 ;;
Thu Feb  3 10:18:06 2022 ; 1025 ;; 2.83 ;;
Thu Feb  3 10:18:07 2022 ; 1026 ;; 2.83 ;;
Thu Feb  3 10:18:08 2022 ; 1027 ;; 2.82 ;;
Thu Feb  3 10:18:09 2022 ; 1028 ;; 2.82 ;;
Thu Feb  3 10:18:10 2022 ; 1029 ;; 2.82 ;;
Thu Feb  3 10:18:11 2022 ; 1030 ;; 2.82 ;;
Thu Feb  3 10:18:12 2022 ; 1031 ;; 2.81 ;;
Thu Feb  3 10:18:13 2022 ; 1032 ;; 2.81 ;;
Thu Feb  3 10:18:14 2022 ; 1033 ;; 2.81 ;;
Thu Feb  3 10:18:15 2022 ; 1034 ;; 2.8 ;;
Thu Feb  3 10:18:16 2022 ; 1035 ;; 2.8 ;;
Thu Feb  3 10:18:17 2022 ; 1036 ;; 2.8 ;;
Thu Feb  3 10:18:18 2022 ; 1037 ;; 2.8 ;;
Thu Feb  3 10:18:19 2022 ; 1038 ;; 2.79 ;;
Thu Feb  3 10:18:20 2022 ; 1039 ;; 2.79 ;;
Thu Feb  3 10:18:21 2022 ; 1040 ;; 2.79 ;;
Thu Feb  3 10:18:23 2022 ; 1041 ;; 2.79 ;;
Thu Feb  3 10:18:24 2022 ; 1042 ;; 2.78 ;;
Thu Feb  3 10:18:25 2022 ; 1043 ;; 2.78 ;;
Thu Feb  3 10:18:26 2022 ; 1044 ;; 2.78 ;;
Thu Feb  3 10:18:27 2022 ; 1045 ;; 2.78 ;;
Thu Feb  3 10:18:28 2022 ; 1046 ;; 2.77 ;;
Thu Feb  3 10:18:29 2022 ; 1047 ;; 2.77 ;;
Thu Feb  3 10:18:30 2022 ; 1048 ;; 2.77 ;;
Thu Feb  3 10:18:31 2022 ; 1049 ;; 2.76 ;;
Thu Feb  3 10:18:32 2022 ; 1050 ;; 2.76 ;;
Thu Feb  3 10:18:33 2022 ; 1051 ;; 2.76 ;;
Thu Feb  3 10:18:34 2022 ; 1052 ;; 2.76 ;;
Thu Feb  3 10:18:35 2022 ; 1053 ;; 2.75 ;;
Thu Feb  3 10:18:36 2022 ; 1054 ;; 2.75 ;;
Thu Feb  3 10:18:37 2022 ; 1055 ;; 2.75 ;;
Thu Feb  3 10:18:38 2022 ; 1056 ;; 2.75 ;;
Thu Feb  3 10:18:39 2022 ; 1057 ;; 2.74 ;;
Thu Feb  3 10:18:40 2022 ; 1058 ;; 2.74 ;;
Thu Feb  3 10:18:41 2022 ; 1059 ;; 2.74 ;;
Thu Feb  3 10:18:42 2022 ; 1060 ;; 2.74 ;;
Thu Feb  3 10:18:43 2022 ; 1061 ;; 2.73 ;;
Thu Feb  3 10:18:44 2022 ; 1062 ;; 2.73 ;;
Thu Feb  3 10:18:45 2022 ; 1063 ;; 2.73 ;;
Thu Feb  3 10:18:46 2022 ; 1064 ;; 2.73 ;;
Thu Feb  3 10:18:48 2022 ; 1065 ;; 2.72 ;;
Thu Feb  3 10:18:49 2022 ; 1066 ;; 2.72 ;;
Thu Feb  3 10:18:50 2022 ; 1067 ;; 2.72 ;;
Thu Feb  3 10:18:51 2022 ; 1068 ;; 2.72 ;;
Thu Feb  3 10:18:52 2022 ; 1069 ;; 2.71 ;;
Thu Feb  3 10:18:53 2022 ; 1070 ;; 2.71 ;;
Thu Feb  3 10:18:54 2022 ; 1071 ;; 2.71 ;;
Thu Feb  3 10:18:55 2022 ; 1072 ;; 2.71 ;;
Thu Feb  3 10:18:57 2022 ; 1073 ;; 2.7 ;;
Thu Feb  3 10:18:58 2022 ; 1074 ;; 2.7 ;;
Thu Feb  3 10:19:00 2022 ; 1075 ;; 2.7 ;;
Thu Feb  3 10:19:02 2022 ; 1076 ;; 2.7 ;;
Thu Feb  3 10:19:03 2022 ; 1077 ;; 2.69 ;;
Thu Feb  3 10:19:05 2022 ; 1078 ;; 2.69 ;;
Thu Feb  3 10:19:07 2022 ; 1079 ;; 2.69 ;;
Thu Feb  3 10:19:08 2022 ; 1080 ;; 2.69 ;;
Thu Feb  3 10:19:10 2022 ; 1081 ;; 2.68 ;;
Thu Feb  3 10:19:12 2022 ; 1082 ;; 2.68 ;;
Thu Feb  3 10:19:13 2022 ; 1083 ;; 2.68 ;;
Thu Feb  3 10:19:15 2022 ; 1084 ;; 2.68 ;;
Thu Feb  3 10:19:17 2022 ; 1085 ;; 2.67 ;;
Thu Feb  3 10:19:19 2022 ; 1086 ;; 2.67 ;;
Thu Feb  3 10:19:20 2022 ; 1087 ;; 2.67 ;;
Thu Feb  3 10:19:22 2022 ; 1088 ;; 2.67 ;;
Thu Feb  3 10:19:24 2022 ; 1089 ;; 2.66 ;;
Thu Feb  3 10:19:26 2022 ; 1090 ;; 2.66 ;;
Thu Feb  3 10:19:28 2022 ; 1091 ;; 2.66 ;;
Thu Feb  3 10:19:30 2022 ; 1092 ;; 2.66 ;;
Thu Feb  3 10:19:32 2022 ; 1093 ;; 2.65 ;;
Thu Feb  3 10:19:33 2022 ; 1094 ;; 2.65 ;;
Thu Feb  3 10:19:35 2022 ; 1095 ;; 2.65 ;;
Thu Feb  3 10:19:37 2022 ; 1096 ;; 2.65 ;;
Thu Feb  3 10:19:39 2022 ; 1097 ;; 2.64 ;;
Thu Feb  3 10:19:40 2022 ; 1098 ;; 2.64 ;;
Thu Feb  3 10:19:42 2022 ; 1099 ;; 2.64 ;;
Thu Feb  3 10:19:43 2022 ; 1100 ;; 2.64 ;;
Thu Feb  3 10:19:45 2022 ; 1101 ;; 2.63 ;;
Thu Feb  3 10:19:48 2022 ; 1102 ;; 2.63 ;;
Thu Feb  3 10:19:49 2022 ; 1103 ;; 2.63 ;;
Thu Feb  3 10:19:51 2022 ; 1104 ;; 2.63 ;;
Thu Feb  3 10:19:54 2022 ; 1105 ;; 2.62 ;;
Thu Feb  3 10:19:56 2022 ; 1106 ;; 2.62 ;;
Thu Feb  3 10:19:58 2022 ; 1107 ;; 2.62 ;;
Thu Feb  3 10:20:00 2022 ; 1108 ;; 2.62 ;;
Thu Feb  3 10:20:01 2022 ; 1109 ;; 2.61 ;;
Thu Feb  3 10:20:03 2022 ; 1110 ;; 2.61 ;;
Thu Feb  3 10:20:05 2022 ; 1111 ;; 2.61 ;;
Thu Feb  3 10:20:06 2022 ; 1112 ;; 2.61 ;;
Thu Feb  3 10:20:08 2022 ; 1113 ;; 2.61 ;;
Thu Feb  3 10:20:09 2022 ; 1114 ;; 2.6 ;;
Thu Feb  3 10:20:11 2022 ; 1115 ;; 2.6 ;;
Thu Feb  3 10:20:13 2022 ; 1116 ;; 2.6 ;;
Thu Feb  3 10:20:14 2022 ; 1117 ;; 2.6 ;;
Thu Feb  3 10:20:16 2022 ; 1118 ;; 2.59 ;;
Thu Feb  3 10:20:18 2022 ; 1119 ;; 2.59 ;;
Thu Feb  3 10:20:19 2022 ; 1120 ;; 2.59 ;;
Thu Feb  3 10:20:21 2022 ; 1121 ;; 2.59 ;;
Thu Feb  3 10:20:23 2022 ; 1122 ;; 2.58 ;;
Thu Feb  3 10:20:24 2022 ; 1123 ;; 2.58 ;;
Thu Feb  3 10:20:26 2022 ; 1124 ;; 2.58 ;;
Thu Feb  3 10:20:27 2022 ; 1125 ;; 2.58 ;;
Thu Feb  3 10:20:29 2022 ; 1126 ;; 2.58 ;;
Thu Feb  3 10:20:31 2022 ; 1127 ;; 2.57 ;;
Thu Feb  3 10:20:33 2022 ; 1128 ;; 2.57 ;;
Thu Feb  3 10:20:34 2022 ; 1129 ;; 2.57 ;;
Thu Feb  3 10:20:36 2022 ; 1130 ;; 2.57 ;;
Thu Feb  3 10:20:37 2022 ; 1131 ;; 2.56 ;;
Thu Feb  3 10:20:39 2022 ; 1132 ;; 2.56 ;;
Thu Feb  3 10:20:40 2022 ; 1133 ;; 2.56 ;;
Thu Feb  3 10:20:42 2022 ; 1134 ;; 2.56 ;;
Thu Feb  3 10:20:44 2022 ; 1135 ;; 2.56 ;;
Thu Feb  3 10:20:45 2022 ; 1136 ;; 2.55 ;;
Thu Feb  3 10:20:47 2022 ; 1137 ;; 2.55 ;;
Thu Feb  3 10:20:48 2022 ; 1138 ;; 2.55 ;;
Thu Feb  3 10:20:50 2022 ; 1139 ;; 2.55 ;;
Thu Feb  3 10:20:52 2022 ; 1140 ;; 2.54 ;;
Thu Feb  3 10:20:53 2022 ; 1141 ;; 2.54 ;;
Thu Feb  3 10:20:55 2022 ; 1142 ;; 2.54 ;;
Thu Feb  3 10:20:57 2022 ; 1143 ;; 2.54 ;;
Thu Feb  3 10:20:58 2022 ; 1144 ;; 2.53 ;;
Thu Feb  3 10:21:00 2022 ; 1145 ;; 2.53 ;;
Thu Feb  3 10:21:02 2022 ; 1146 ;; 2.53 ;;
Thu Feb  3 10:21:04 2022 ; 1147 ;; 2.53 ;;
Thu Feb  3 10:21:06 2022 ; 1148 ;; 2.53 ;;
Thu Feb  3 10:21:07 2022 ; 1149 ;; 2.52 ;;
Thu Feb  3 10:21:09 2022 ; 1150 ;; 2.52 ;;
Thu Feb  3 10:21:11 2022 ; 1151 ;; 2.52 ;;
Thu Feb  3 10:21:12 2022 ; 1152 ;; 2.52 ;;
Thu Feb  3 10:21:14 2022 ; 1153 ;; 2.52 ;;
Thu Feb  3 10:21:15 2022 ; 1154 ;; 2.51 ;;
Thu Feb  3 10:21:17 2022 ; 1155 ;; 2.51 ;;
Thu Feb  3 10:21:19 2022 ; 1156 ;; 2.51 ;;
Thu Feb  3 10:21:20 2022 ; 1157 ;; 2.51 ;;
Thu Feb  3 10:21:22 2022 ; 1158 ;; 2.5 ;;
Thu Feb  3 10:21:23 2022 ; 1159 ;; 2.5 ;;
Thu Feb  3 10:21:25 2022 ; 1160 ;; 2.5 ;;
Thu Feb  3 10:21:27 2022 ; 1161 ;; 2.5 ;;
Thu Feb  3 10:21:29 2022 ; 1162 ;; 2.5 ;;
Thu Feb  3 10:21:30 2022 ; 1163 ;; 2.49 ;;
Thu Feb  3 10:21:31 2022 ; 1164 ;; 2.49 ;;
Thu Feb  3 10:21:32 2022 ; 1165 ;; 2.49 ;;
Thu Feb  3 10:21:34 2022 ; 1166 ;; 2.49 ;;
Thu Feb  3 10:21:35 2022 ; 1167 ;; 2.49 ;;
Thu Feb  3 10:21:37 2022 ; 1168 ;; 2.48 ;;
Thu Feb  3 10:21:39 2022 ; 1169 ;; 2.48 ;;
Thu Feb  3 10:21:41 2022 ; 1170 ;; 2.48 ;;
Thu Feb  3 10:21:42 2022 ; 1171 ;; 2.48 ;;
Thu Feb  3 10:21:43 2022 ; 1172 ;; 2.47 ;;
Thu Feb  3 10:21:45 2022 ; 1173 ;; 2.47 ;;
Thu Feb  3 10:21:46 2022 ; 1174 ;; 2.47 ;;
Thu Feb  3 10:21:48 2022 ; 1175 ;; 2.47 ;;
Thu Feb  3 10:21:49 2022 ; 1176 ;; 2.47 ;;
Thu Feb  3 10:21:50 2022 ; 1177 ;; 2.46 ;;
Thu Feb  3 10:21:52 2022 ; 1178 ;; 2.46 ;;
Thu Feb  3 10:21:53 2022 ; 1179 ;; 2.46 ;;
Thu Feb  3 10:21:54 2022 ; 1180 ;; 2.46 ;;
Thu Feb  3 10:21:56 2022 ; 1181 ;; 2.46 ;;
Thu Feb  3 10:21:57 2022 ; 1182 ;; 2.45 ;;
Thu Feb  3 10:21:59 2022 ; 1183 ;; 2.45 ;;
Thu Feb  3 10:22:00 2022 ; 1184 ;; 2.45 ;;
Thu Feb  3 10:22:02 2022 ; 1185 ;; 2.45 ;;
Thu Feb  3 10:22:03 2022 ; 1186 ;; 2.45 ;;
Thu Feb  3 10:22:05 2022 ; 1187 ;; 2.44 ;;
Thu Feb  3 10:22:07 2022 ; 1188 ;; 2.44 ;;
Thu Feb  3 10:22:09 2022 ; 1189 ;; 2.44 ;;
Thu Feb  3 10:22:10 2022 ; 1190 ;; 2.44 ;;
Thu Feb  3 10:22:12 2022 ; 1191 ;; 2.43 ;;
Thu Feb  3 10:22:14 2022 ; 1192 ;; 2.43 ;;
Thu Feb  3 10:22:16 2022 ; 1193 ;; 2.43 ;;
Thu Feb  3 10:22:18 2022 ; 1194 ;; 2.43 ;;
Thu Feb  3 10:22:19 2022 ; 1195 ;; 2.43 ;;
Thu Feb  3 10:22:21 2022 ; 1196 ;; 2.42 ;;
Thu Feb  3 10:22:23 2022 ; 1197 ;; 2.42 ;;
Thu Feb  3 10:22:24 2022 ; 1198 ;; 2.42 ;;
Thu Feb  3 10:22:26 2022 ; 1199 ;; 2.42 ;;
Thu Feb  3 10:22:28 2022 ; 1200 ;; 2.42 ;;
Thu Feb  3 10:22:30 2022 ; 1201 ;; 2.41 ;;
Thu Feb  3 10:22:31 2022 ; 1202 ;; 2.41 ;;
Thu Feb  3 10:22:33 2022 ; 1203 ;; 2.41 ;;
Thu Feb  3 10:22:34 2022 ; 1204 ;; 2.41 ;;
Thu Feb  3 10:22:36 2022 ; 1205 ;; 2.41 ;;
Thu Feb  3 10:22:38 2022 ; 1206 ;; 2.4 ;;
Thu Feb  3 10:22:39 2022 ; 1207 ;; 2.4 ;;
Thu Feb  3 10:22:41 2022 ; 1208 ;; 2.4 ;;
Thu Feb  3 10:22:43 2022 ; 1209 ;; 2.4 ;;
Thu Feb  3 10:22:44 2022 ; 1210 ;; 2.4 ;;
Thu Feb  3 10:22:46 2022 ; 1211 ;; 2.39 ;;
Thu Feb  3 10:22:48 2022 ; 1212 ;; 2.39 ;;
Thu Feb  3 10:22:49 2022 ; 1213 ;; 2.39 ;;
Thu Feb  3 10:22:51 2022 ; 1214 ;; 2.39 ;;
Thu Feb  3 10:22:52 2022 ; 1215 ;; 2.39 ;;
Thu Feb  3 10:22:54 2022 ; 1216 ;; 2.38 ;;
