Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Mon Jan 31 20:58:41 2022 ; 7928 ;; 90.22 ;;
Mon Jan 31 20:58:42 2022 ; 7929 ;; 90.21 ;;
Mon Jan 31 20:58:43 2022 ; 7930 ;; 90.2 ;;
Mon Jan 31 20:58:44 2022 ; 7931 ;; 90.19 ;;
Mon Jan 31 20:58:53 2022 ; 7946 ;; 90.2 ;;
Mon Jan 31 20:59:00 2022 ; 7959 ;; 90.2 ;;
Mon Jan 31 20:59:06 2022 ; 7969 ;; 90.2 ;;
Mon Jan 31 20:59:14 2022 ; 7983 ;; 90.2 ;;
Mon Jan 31 20:59:16 2022 ; 7985 ;; 90.19 ;;
Mon Jan 31 20:59:21 2022 ; 7994 ;; 90.19 ;;
Mon Jan 31 20:59:23 2022 ; 7997 ;; 90.18 ;;
Mon Jan 31 20:59:25 2022 ; 7999 ;; 90.17 ;;
Mon Jan 31 20:59:26 2022 ; 8001 ;; 90.16 ;;
Mon Jan 31 20:59:30 2022 ; 8007 ;; 90.16 ;;
Mon Jan 31 20:59:31 2022 ; 8008 ;; 90.15 ;;
Mon Jan 31 20:59:32 2022 ; 8009 ;; 90.14 ;;
Mon Jan 31 20:59:33 2022 ; 8010 ;; 90.12 ;;
Mon Jan 31 20:59:34 2022 ; 8011 ;; 90.11 ;;
Mon Jan 31 20:59:35 2022 ; 8012 ;; 90.1 ;;
Mon Jan 31 20:59:36 2022 ; 8013 ;; 90.09 ;;
Mon Jan 31 20:59:37 2022 ; 8014 ;; 90.08 ;;
Mon Jan 31 20:59:38 2022 ; 8015 ;; 90.07 ;;
Mon Jan 31 20:59:39 2022 ; 8016 ;; 90.06 ;;
Mon Jan 31 20:59:40 2022 ; 8017 ;; 90.05 ;;
Mon Jan 31 20:59:41 2022 ; 8018 ;; 90.03 ;;
Mon Jan 31 20:59:42 2022 ; 8019 ;; 90.02 ;;
Mon Jan 31 20:59:43 2022 ; 8020 ;; 90.01 ;;
Mon Jan 31 20:59:45 2022 ; 8022 ;; 90.0 ;;
Mon Jan 31 20:59:46 2022 ; 8023 ;; 89.99 ;;
Mon Jan 31 20:59:47 2022 ; 8024 ;; 89.98 ;;
Mon Jan 31 20:59:48 2022 ; 8025 ;; 89.97 ;;
Mon Jan 31 20:59:59 2022 ; 8045 ;; 89.98 ;;
Mon Jan 31 21:00:08 2022 ; 8060 ;; 89.99 ;;
Mon Jan 31 21:00:27 2022 ; 8095 ;; 90.02 ;;
Mon Jan 31 21:00:28 2022 ; 8096 ;; 90.01 ;;
Mon Jan 31 21:00:42 2022 ; 8120 ;; 90.02 ;;
Mon Jan 31 21:00:44 2022 ; 8123 ;; 90.02 ;;
Mon Jan 31 21:00:48 2022 ; 8130 ;; 90.01 ;;
Mon Jan 31 21:00:53 2022 ; 8138 ;; 90.01 ;;
Mon Jan 31 21:00:54 2022 ; 8140 ;; 90.0 ;;
Mon Jan 31 21:00:55 2022 ; 8141 ;; 89.99 ;;
Mon Jan 31 21:00:56 2022 ; 8142 ;; 89.98 ;;
Mon Jan 31 21:00:58 2022 ; 8143 ;; 89.97 ;;
Mon Jan 31 21:00:59 2022 ; 8144 ;; 89.96 ;;
Mon Jan 31 21:01:00 2022 ; 8145 ;; 89.94 ;;
Mon Jan 31 21:01:01 2022 ; 8146 ;; 89.93 ;;
Mon Jan 31 21:01:03 2022 ; 8149 ;; 89.93 ;;
Mon Jan 31 21:01:04 2022 ; 8150 ;; 89.91 ;;
Mon Jan 31 21:01:06 2022 ; 8154 ;; 89.91 ;;
Mon Jan 31 21:01:10 2022 ; 8160 ;; 89.9 ;;
Mon Jan 31 21:01:11 2022 ; 8161 ;; 89.89 ;;
Mon Jan 31 21:01:12 2022 ; 8162 ;; 89.88 ;;
Mon Jan 31 21:01:14 2022 ; 8165 ;; 89.87 ;;
Mon Jan 31 21:01:15 2022 ; 8166 ;; 89.86 ;;
Mon Jan 31 21:01:17 2022 ; 8169 ;; 89.85 ;;
Mon Jan 31 21:01:18 2022 ; 8170 ;; 89.84 ;;
Mon Jan 31 21:01:21 2022 ; 8174 ;; 89.83 ;;
Mon Jan 31 21:01:22 2022 ; 8175 ;; 89.82 ;;
Mon Jan 31 21:01:23 2022 ; 8176 ;; 89.81 ;;
Mon Jan 31 21:01:24 2022 ; 8177 ;; 89.8 ;;
Mon Jan 31 21:01:25 2022 ; 8178 ;; 89.79 ;;
Mon Jan 31 21:01:30 2022 ; 8187 ;; 89.79 ;;
Mon Jan 31 21:01:31 2022 ; 8188 ;; 89.78 ;;
Mon Jan 31 21:01:50 2022 ; 8222 ;; 89.81 ;;
Mon Jan 31 21:01:51 2022 ; 8223 ;; 89.8 ;;
Mon Jan 31 21:01:52 2022 ; 8224 ;; 89.79 ;;
Mon Jan 31 21:02:03 2022 ; 8243 ;; 89.8 ;;
Mon Jan 31 21:02:04 2022 ; 8244 ;; 89.79 ;;
Mon Jan 31 21:02:14 2022 ; 8261 ;; 89.8 ;;
Mon Jan 31 21:02:28 2022 ; 8286 ;; 89.81 ;;
Mon Jan 31 21:02:32 2022 ; 8293 ;; 89.81 ;;
Mon Jan 31 21:02:33 2022 ; 8294 ;; 89.8 ;;
Mon Jan 31 21:02:34 2022 ; 8295 ;; 89.79 ;;
Mon Jan 31 21:02:35 2022 ; 8296 ;; 89.78 ;;
Mon Jan 31 21:02:36 2022 ; 8297 ;; 89.77 ;;
Mon Jan 31 21:02:52 2022 ; 8325 ;; 89.79 ;;
Mon Jan 31 21:02:53 2022 ; 8326 ;; 89.78 ;;
Mon Jan 31 21:02:57 2022 ; 8333 ;; 89.78 ;;
Mon Jan 31 21:02:58 2022 ; 8334 ;; 89.76 ;;
Mon Jan 31 21:02:59 2022 ; 8335 ;; 89.75 ;;
Mon Jan 31 21:03:00 2022 ; 8336 ;; 89.74 ;;
Mon Jan 31 21:03:01 2022 ; 8337 ;; 89.73 ;;
Mon Jan 31 21:03:05 2022 ; 8342 ;; 89.73 ;;
Mon Jan 31 21:03:08 2022 ; 8348 ;; 89.72 ;;
Mon Jan 31 21:03:12 2022 ; 8354 ;; 89.72 ;;
Mon Jan 31 21:03:14 2022 ; 8356 ;; 89.71 ;;
Mon Jan 31 21:03:16 2022 ; 8359 ;; 89.7 ;;
Mon Jan 31 21:03:23 2022 ; 8372 ;; 89.7 ;;
Mon Jan 31 21:03:24 2022 ; 8373 ;; 89.69 ;;
Mon Jan 31 21:03:30 2022 ; 8383 ;; 89.69 ;;
Mon Jan 31 21:03:33 2022 ; 8387 ;; 89.69 ;;
Mon Jan 31 21:03:34 2022 ; 8388 ;; 89.68 ;;
Mon Jan 31 21:03:35 2022 ; 8389 ;; 89.67 ;;
Mon Jan 31 21:03:53 2022 ; 8422 ;; 89.69 ;;
Mon Jan 31 21:03:54 2022 ; 8423 ;; 89.68 ;;
Mon Jan 31 21:04:09 2022 ; 8449 ;; 89.7 ;;
Mon Jan 31 21:04:39 2022 ; 8504 ;; 89.76 ;;
Mon Jan 31 21:04:41 2022 ; 8507 ;; 89.75 ;;
Mon Jan 31 21:04:57 2022 ; 8536 ;; 89.77 ;;
Mon Jan 31 21:05:06 2022 ; 8551 ;; 89.78 ;;
Mon Jan 31 21:05:14 2022 ; 8565 ;; 89.78 ;;
Mon Jan 31 21:05:15 2022 ; 8566 ;; 89.77 ;;
Mon Jan 31 21:05:16 2022 ; 8568 ;; 89.76 ;;
Mon Jan 31 21:05:17 2022 ; 8569 ;; 89.75 ;;
Mon Jan 31 21:05:21 2022 ; 8574 ;; 89.75 ;;
Mon Jan 31 21:05:50 2022 ; 8627 ;; 89.8 ;;
Mon Jan 31 21:05:55 2022 ; 8636 ;; 89.8 ;;
Mon Jan 31 21:05:57 2022 ; 8638 ;; 89.79 ;;
Mon Jan 31 21:05:58 2022 ; 8639 ;; 89.78 ;;
Mon Jan 31 21:05:59 2022 ; 8640 ;; 89.77 ;;
Mon Jan 31 21:06:00 2022 ; 8641 ;; 89.76 ;;
Mon Jan 31 21:06:01 2022 ; 8642 ;; 89.75 ;;
Mon Jan 31 21:06:02 2022 ; 8643 ;; 89.74 ;;
Mon Jan 31 21:06:03 2022 ; 8644 ;; 89.73 ;;
Mon Jan 31 21:06:04 2022 ; 8645 ;; 89.72 ;;
Mon Jan 31 21:06:05 2022 ; 8646 ;; 89.71 ;;
Mon Jan 31 21:06:06 2022 ; 8647 ;; 89.7 ;;
Mon Jan 31 21:06:07 2022 ; 8648 ;; 89.69 ;;
Mon Jan 31 21:06:08 2022 ; 8649 ;; 89.68 ;;
Mon Jan 31 21:06:09 2022 ; 8650 ;; 89.66 ;;
Mon Jan 31 21:06:10 2022 ; 8651 ;; 89.65 ;;
Mon Jan 31 21:06:11 2022 ; 8652 ;; 89.64 ;;
Mon Jan 31 21:06:12 2022 ; 8653 ;; 89.63 ;;
Mon Jan 31 21:06:13 2022 ; 8654 ;; 89.62 ;;
Mon Jan 31 21:06:15 2022 ; 8655 ;; 89.61 ;;
Mon Jan 31 21:06:16 2022 ; 8656 ;; 89.6 ;;
Mon Jan 31 21:06:17 2022 ; 8657 ;; 89.59 ;;
Mon Jan 31 21:06:18 2022 ; 8658 ;; 89.58 ;;
Mon Jan 31 21:06:19 2022 ; 8659 ;; 89.57 ;;
Mon Jan 31 21:06:20 2022 ; 8660 ;; 89.56 ;;
Mon Jan 31 21:06:21 2022 ; 8661 ;; 89.55 ;;
Mon Jan 31 21:06:22 2022 ; 8662 ;; 89.54 ;;
Mon Jan 31 21:06:23 2022 ; 8663 ;; 89.53 ;;
Mon Jan 31 21:06:24 2022 ; 8664 ;; 89.52 ;;
Mon Jan 31 21:06:25 2022 ; 8665 ;; 89.51 ;;
Mon Jan 31 21:06:26 2022 ; 8666 ;; 89.5 ;;
Mon Jan 31 21:06:27 2022 ; 8667 ;; 89.49 ;;
Mon Jan 31 21:06:28 2022 ; 8668 ;; 89.48 ;;
Mon Jan 31 21:06:29 2022 ; 8669 ;; 89.47 ;;
Mon Jan 31 21:06:30 2022 ; 8670 ;; 89.46 ;;
Mon Jan 31 21:06:31 2022 ; 8671 ;; 89.45 ;;
Mon Jan 31 21:06:32 2022 ; 8672 ;; 89.44 ;;
Mon Jan 31 21:06:33 2022 ; 8673 ;; 89.43 ;;
Mon Jan 31 21:06:34 2022 ; 8674 ;; 89.42 ;;
Mon Jan 31 21:06:35 2022 ; 8675 ;; 89.41 ;;
Mon Jan 31 21:06:36 2022 ; 8676 ;; 89.4 ;;
Mon Jan 31 21:06:37 2022 ; 8677 ;; 89.39 ;;
Mon Jan 31 21:06:38 2022 ; 8678 ;; 89.38 ;;
Mon Jan 31 21:06:39 2022 ; 8679 ;; 89.37 ;;
Mon Jan 31 21:06:40 2022 ; 8680 ;; 89.35 ;;
Mon Jan 31 21:06:41 2022 ; 8681 ;; 89.34 ;;
Mon Jan 31 21:06:42 2022 ; 8682 ;; 89.33 ;;
Mon Jan 31 21:06:43 2022 ; 8683 ;; 89.32 ;;
Mon Jan 31 21:06:44 2022 ; 8684 ;; 89.31 ;;
Mon Jan 31 21:06:45 2022 ; 8685 ;; 89.3 ;;
Mon Jan 31 21:06:46 2022 ; 8686 ;; 89.29 ;;
Mon Jan 31 21:06:47 2022 ; 8687 ;; 89.28 ;;
Mon Jan 31 21:06:48 2022 ; 8688 ;; 89.27 ;;
Mon Jan 31 21:06:49 2022 ; 8689 ;; 89.26 ;;
Mon Jan 31 21:06:51 2022 ; 8690 ;; 89.25 ;;
Mon Jan 31 21:06:52 2022 ; 8691 ;; 89.24 ;;
Mon Jan 31 21:06:53 2022 ; 8693 ;; 89.23 ;;
Mon Jan 31 21:06:54 2022 ; 8694 ;; 89.22 ;;
Mon Jan 31 21:06:55 2022 ; 8695 ;; 89.21 ;;
Mon Jan 31 21:06:56 2022 ; 8696 ;; 89.2 ;;
Mon Jan 31 21:06:57 2022 ; 8697 ;; 89.19 ;;
Mon Jan 31 21:06:58 2022 ; 8698 ;; 89.18 ;;
Mon Jan 31 21:07:14 2022 ; 8726 ;; 89.2 ;;
Mon Jan 31 21:07:38 2022 ; 8769 ;; 89.25 ;;
Mon Jan 31 21:07:39 2022 ; 8770 ;; 89.24 ;;
Mon Jan 31 21:07:40 2022 ; 8771 ;; 89.23 ;;
Mon Jan 31 21:07:41 2022 ; 8772 ;; 89.22 ;;
Mon Jan 31 21:07:42 2022 ; 8773 ;; 89.21 ;;
Mon Jan 31 21:07:43 2022 ; 8774 ;; 89.2 ;;
Mon Jan 31 21:07:44 2022 ; 8775 ;; 89.19 ;;
Mon Jan 31 21:07:45 2022 ; 8776 ;; 89.18 ;;
Mon Jan 31 21:07:46 2022 ; 8777 ;; 89.16 ;;
Mon Jan 31 21:07:52 2022 ; 8786 ;; 89.16 ;;
Mon Jan 31 21:08:00 2022 ; 8800 ;; 89.17 ;;
Mon Jan 31 21:08:02 2022 ; 8804 ;; 89.16 ;;
Mon Jan 31 21:08:04 2022 ; 8806 ;; 89.16 ;;
Mon Jan 31 21:08:28 2022 ; 8850 ;; 89.2 ;;
Mon Jan 31 21:08:30 2022 ; 8853 ;; 89.19 ;;
Mon Jan 31 21:08:31 2022 ; 8854 ;; 89.18 ;;
Mon Jan 31 21:08:32 2022 ; 8855 ;; 89.17 ;;
Mon Jan 31 21:08:33 2022 ; 8856 ;; 89.16 ;;
Mon Jan 31 21:08:34 2022 ; 8857 ;; 89.15 ;;
Mon Jan 31 21:08:35 2022 ; 8858 ;; 89.14 ;;
Mon Jan 31 21:08:37 2022 ; 8860 ;; 89.13 ;;
Mon Jan 31 21:08:38 2022 ; 8861 ;; 89.12 ;;
Mon Jan 31 21:08:39 2022 ; 8862 ;; 89.11 ;;
Mon Jan 31 21:08:40 2022 ; 8863 ;; 89.1 ;;
Mon Jan 31 21:08:41 2022 ; 8865 ;; 89.09 ;;
Mon Jan 31 21:08:42 2022 ; 8866 ;; 89.08 ;;
Mon Jan 31 21:08:43 2022 ; 8867 ;; 89.07 ;;
Mon Jan 31 21:08:44 2022 ; 8868 ;; 89.06 ;;
Mon Jan 31 21:08:45 2022 ; 8869 ;; 89.05 ;;
Mon Jan 31 21:09:10 2022 ; 8913 ;; 89.09 ;;
Mon Jan 31 21:09:11 2022 ; 8914 ;; 89.08 ;;
Mon Jan 31 21:09:16 2022 ; 8922 ;; 89.08 ;;
Mon Jan 31 21:09:54 2022 ; 8990 ;; 89.15 ;;
Mon Jan 31 21:09:56 2022 ; 8993 ;; 89.15 ;;
Mon Jan 31 21:10:17 2022 ; 9030 ;; 89.18 ;;
Mon Jan 31 21:10:19 2022 ; 9033 ;; 89.17 ;;
Mon Jan 31 21:10:23 2022 ; 9039 ;; 89.17 ;;
Mon Jan 31 21:10:28 2022 ; 9048 ;; 89.17 ;;
Mon Jan 31 21:10:35 2022 ; 9059 ;; 89.17 ;;
Mon Jan 31 21:10:38 2022 ; 9064 ;; 89.17 ;;
Mon Jan 31 21:10:39 2022 ; 9066 ;; 89.16 ;;
Mon Jan 31 21:10:41 2022 ; 9067 ;; 89.15 ;;
Mon Jan 31 21:10:42 2022 ; 9068 ;; 89.14 ;;
Mon Jan 31 21:10:43 2022 ; 9069 ;; 89.13 ;;
Mon Jan 31 21:10:44 2022 ; 9070 ;; 89.12 ;;
Mon Jan 31 21:10:45 2022 ; 9071 ;; 89.11 ;;
Mon Jan 31 21:10:46 2022 ; 9072 ;; 89.1 ;;
Mon Jan 31 21:10:47 2022 ; 9073 ;; 89.09 ;;
Mon Jan 31 21:10:48 2022 ; 9074 ;; 89.08 ;;
Mon Jan 31 21:10:49 2022 ; 9075 ;; 89.07 ;;
Mon Jan 31 21:10:50 2022 ; 9076 ;; 89.06 ;;
Mon Jan 31 21:10:51 2022 ; 9077 ;; 89.05 ;;
Mon Jan 31 21:10:52 2022 ; 9078 ;; 89.04 ;;
Mon Jan 31 21:10:53 2022 ; 9079 ;; 89.03 ;;
Mon Jan 31 21:10:54 2022 ; 9080 ;; 89.02 ;;
Mon Jan 31 21:10:55 2022 ; 9081 ;; 89.01 ;;
Mon Jan 31 21:10:56 2022 ; 9082 ;; 89.0 ;;
Mon Jan 31 21:10:57 2022 ; 9083 ;; 88.99 ;;
Mon Jan 31 21:10:58 2022 ; 9084 ;; 88.98 ;;
Mon Jan 31 21:10:59 2022 ; 9085 ;; 88.97 ;;
Mon Jan 31 21:11:00 2022 ; 9086 ;; 88.96 ;;
Mon Jan 31 21:11:01 2022 ; 9087 ;; 88.95 ;;
Mon Jan 31 21:11:02 2022 ; 9088 ;; 88.94 ;;
Mon Jan 31 21:11:03 2022 ; 9089 ;; 88.93 ;;
Mon Jan 31 21:11:04 2022 ; 9090 ;; 88.92 ;;
Mon Jan 31 21:11:05 2022 ; 9091 ;; 88.91 ;;
Mon Jan 31 21:11:06 2022 ; 9092 ;; 88.9 ;;
Mon Jan 31 21:11:07 2022 ; 9093 ;; 88.89 ;;
Mon Jan 31 21:11:08 2022 ; 9094 ;; 88.88 ;;
Mon Jan 31 21:11:09 2022 ; 9095 ;; 88.87 ;;
Mon Jan 31 21:11:10 2022 ; 9096 ;; 88.86 ;;
Mon Jan 31 21:11:11 2022 ; 9097 ;; 88.85 ;;
Mon Jan 31 21:11:12 2022 ; 9098 ;; 88.84 ;;
Mon Jan 31 21:11:13 2022 ; 9099 ;; 88.83 ;;
Mon Jan 31 21:11:14 2022 ; 9100 ;; 88.82 ;;
Mon Jan 31 21:11:15 2022 ; 9101 ;; 88.81 ;;
Mon Jan 31 21:11:16 2022 ; 9102 ;; 88.8 ;;
Mon Jan 31 21:11:17 2022 ; 9103 ;; 88.79 ;;
Mon Jan 31 21:11:18 2022 ; 9104 ;; 88.79 ;;
Mon Jan 31 21:11:19 2022 ; 9105 ;; 88.78 ;;
Mon Jan 31 21:11:20 2022 ; 9106 ;; 88.77 ;;
Mon Jan 31 21:11:22 2022 ; 9107 ;; 88.76 ;;
Mon Jan 31 21:11:23 2022 ; 9108 ;; 88.75 ;;
Mon Jan 31 21:11:24 2022 ; 9109 ;; 88.74 ;;
Mon Jan 31 21:11:25 2022 ; 9110 ;; 88.73 ;;
Mon Jan 31 21:11:26 2022 ; 9111 ;; 88.72 ;;
Mon Jan 31 21:11:27 2022 ; 9112 ;; 88.71 ;;
Mon Jan 31 21:11:28 2022 ; 9113 ;; 88.7 ;;
Mon Jan 31 21:11:29 2022 ; 9114 ;; 88.69 ;;
Mon Jan 31 21:11:30 2022 ; 9115 ;; 88.68 ;;
Mon Jan 31 21:11:31 2022 ; 9116 ;; 88.67 ;;
Mon Jan 31 21:11:32 2022 ; 9117 ;; 88.66 ;;
Mon Jan 31 21:11:33 2022 ; 9118 ;; 88.65 ;;
Mon Jan 31 21:11:34 2022 ; 9119 ;; 88.64 ;;
Mon Jan 31 21:11:35 2022 ; 9120 ;; 88.63 ;;
Mon Jan 31 21:11:36 2022 ; 9121 ;; 88.62 ;;
Mon Jan 31 21:11:37 2022 ; 9122 ;; 88.61 ;;
Mon Jan 31 21:11:38 2022 ; 9123 ;; 88.6 ;;
Mon Jan 31 21:11:39 2022 ; 9124 ;; 88.59 ;;
Mon Jan 31 21:11:40 2022 ; 9125 ;; 88.58 ;;
Mon Jan 31 21:11:41 2022 ; 9126 ;; 88.57 ;;
Mon Jan 31 21:11:42 2022 ; 9127 ;; 88.56 ;;
Mon Jan 31 21:11:43 2022 ; 9128 ;; 88.55 ;;
Mon Jan 31 21:11:44 2022 ; 9129 ;; 88.54 ;;
Mon Jan 31 21:11:45 2022 ; 9130 ;; 88.53 ;;
Mon Jan 31 21:11:46 2022 ; 9131 ;; 88.52 ;;
Mon Jan 31 21:11:47 2022 ; 9132 ;; 88.51 ;;
Mon Jan 31 21:11:48 2022 ; 9133 ;; 88.5 ;;
Mon Jan 31 21:11:49 2022 ; 9134 ;; 88.49 ;;
Mon Jan 31 21:11:50 2022 ; 9135 ;; 88.48 ;;
Mon Jan 31 21:11:51 2022 ; 9136 ;; 88.47 ;;
Mon Jan 31 21:11:52 2022 ; 9137 ;; 88.46 ;;
Mon Jan 31 21:11:53 2022 ; 9138 ;; 88.45 ;;
Mon Jan 31 21:11:54 2022 ; 9139 ;; 88.45 ;;
Mon Jan 31 21:11:55 2022 ; 9140 ;; 88.44 ;;
Mon Jan 31 21:11:56 2022 ; 9141 ;; 88.43 ;;
Mon Jan 31 21:11:57 2022 ; 9142 ;; 88.42 ;;
Mon Jan 31 21:11:58 2022 ; 9143 ;; 88.41 ;;
Mon Jan 31 21:11:59 2022 ; 9144 ;; 88.4 ;;
Mon Jan 31 21:12:00 2022 ; 9145 ;; 88.39 ;;
Mon Jan 31 21:12:01 2022 ; 9146 ;; 88.38 ;;
Mon Jan 31 21:12:02 2022 ; 9147 ;; 88.37 ;;
Mon Jan 31 21:12:03 2022 ; 9148 ;; 88.36 ;;
Mon Jan 31 21:12:05 2022 ; 9149 ;; 88.35 ;;
Mon Jan 31 21:12:06 2022 ; 9150 ;; 88.34 ;;
Mon Jan 31 21:12:07 2022 ; 9151 ;; 88.33 ;;
Mon Jan 31 21:12:08 2022 ; 9152 ;; 88.32 ;;
Mon Jan 31 21:12:09 2022 ; 9153 ;; 88.31 ;;
Mon Jan 31 21:12:10 2022 ; 9154 ;; 88.3 ;;
Mon Jan 31 21:12:11 2022 ; 9155 ;; 88.29 ;;
Mon Jan 31 21:12:12 2022 ; 9156 ;; 88.28 ;;
Mon Jan 31 21:12:13 2022 ; 9157 ;; 88.27 ;;
Mon Jan 31 21:12:14 2022 ; 9158 ;; 88.26 ;;
Mon Jan 31 21:12:15 2022 ; 9159 ;; 88.25 ;;
Mon Jan 31 21:12:16 2022 ; 9160 ;; 88.24 ;;
Mon Jan 31 21:12:17 2022 ; 9161 ;; 88.23 ;;
Mon Jan 31 21:12:18 2022 ; 9162 ;; 88.22 ;;
Mon Jan 31 21:12:19 2022 ; 9163 ;; 88.21 ;;
Mon Jan 31 21:12:20 2022 ; 9164 ;; 88.2 ;;
Mon Jan 31 21:12:21 2022 ; 9165 ;; 88.19 ;;
Mon Jan 31 21:12:22 2022 ; 9166 ;; 88.18 ;;
Mon Jan 31 21:12:23 2022 ; 9167 ;; 88.17 ;;
Mon Jan 31 21:12:24 2022 ; 9168 ;; 88.17 ;;
Mon Jan 31 21:12:25 2022 ; 9169 ;; 88.16 ;;
Mon Jan 31 21:12:26 2022 ; 9170 ;; 88.15 ;;
Mon Jan 31 21:12:27 2022 ; 9171 ;; 88.14 ;;
Mon Jan 31 21:12:28 2022 ; 9172 ;; 88.13 ;;
Mon Jan 31 21:12:29 2022 ; 9173 ;; 88.12 ;;
Mon Jan 31 21:12:30 2022 ; 9174 ;; 88.11 ;;
Mon Jan 31 21:12:31 2022 ; 9175 ;; 88.1 ;;
Mon Jan 31 21:12:32 2022 ; 9176 ;; 88.09 ;;
Mon Jan 31 21:12:33 2022 ; 9177 ;; 88.08 ;;
Mon Jan 31 21:12:34 2022 ; 9178 ;; 88.07 ;;
Mon Jan 31 21:12:35 2022 ; 9179 ;; 88.06 ;;
