Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Wed Feb  2 18:21:50 2022 ; 25765 ;; 95.49 ;;
Wed Feb  2 18:21:58 2022 ; 25778 ;; 95.49 ;;
Wed Feb  2 18:22:19 2022 ; 25815 ;; 95.49 ;;
Wed Feb  2 18:22:35 2022 ; 25843 ;; 95.49 ;;
Wed Feb  2 18:22:37 2022 ; 25847 ;; 95.49 ;;
Wed Feb  2 18:22:45 2022 ; 25861 ;; 95.49 ;;
Wed Feb  2 18:23:02 2022 ; 25891 ;; 95.49 ;;
Wed Feb  2 18:23:07 2022 ; 25899 ;; 95.49 ;;
Wed Feb  2 18:23:13 2022 ; 25910 ;; 95.48 ;;
Wed Feb  2 18:23:20 2022 ; 25922 ;; 95.48 ;;
Wed Feb  2 18:23:34 2022 ; 25945 ;; 95.48 ;;
Wed Feb  2 18:23:53 2022 ; 25980 ;; 95.48 ;;
Wed Feb  2 18:24:45 2022 ; 26075 ;; 95.5 ;;
Wed Feb  2 18:24:46 2022 ; 26076 ;; 95.49 ;;
Wed Feb  2 18:24:56 2022 ; 26093 ;; 95.49 ;;
Wed Feb  2 18:25:04 2022 ; 26107 ;; 95.49 ;;
Wed Feb  2 18:25:10 2022 ; 26116 ;; 95.49 ;;
Wed Feb  2 18:25:11 2022 ; 26117 ;; 95.49 ;;
Wed Feb  2 18:25:34 2022 ; 26159 ;; 95.49 ;;
Wed Feb  2 18:25:37 2022 ; 26163 ;; 95.49 ;;
Wed Feb  2 18:26:00 2022 ; 26204 ;; 95.49 ;;
Wed Feb  2 18:26:07 2022 ; 26216 ;; 95.49 ;;
Wed Feb  2 18:26:18 2022 ; 26236 ;; 95.49 ;;
Wed Feb  2 18:26:21 2022 ; 26241 ;; 95.48 ;;
Wed Feb  2 18:26:24 2022 ; 26245 ;; 95.48 ;;
Wed Feb  2 18:26:37 2022 ; 26269 ;; 95.48 ;;
Wed Feb  2 18:27:33 2022 ; 26370 ;; 95.49 ;;
Wed Feb  2 18:27:49 2022 ; 26399 ;; 95.5 ;;
Wed Feb  2 18:27:50 2022 ; 26400 ;; 95.49 ;;
Wed Feb  2 18:27:56 2022 ; 26410 ;; 95.49 ;;
Wed Feb  2 18:28:08 2022 ; 26432 ;; 95.49 ;;
Wed Feb  2 18:28:16 2022 ; 26446 ;; 95.49 ;;
Wed Feb  2 18:28:30 2022 ; 26471 ;; 95.49 ;;
Wed Feb  2 18:28:44 2022 ; 26494 ;; 95.49 ;;
Wed Feb  2 18:28:51 2022 ; 26506 ;; 95.49 ;;
Wed Feb  2 18:28:54 2022 ; 26512 ;; 95.49 ;;
Wed Feb  2 18:29:05 2022 ; 26531 ;; 95.48 ;;
Wed Feb  2 18:29:14 2022 ; 26547 ;; 95.48 ;;
Wed Feb  2 18:29:31 2022 ; 26576 ;; 95.48 ;;
Wed Feb  2 18:30:08 2022 ; 26645 ;; 95.49 ;;
Wed Feb  2 18:30:52 2022 ; 26726 ;; 95.5 ;;
Wed Feb  2 18:32:13 2022 ; 26809 ;; 95.51 ;;
Wed Feb  2 18:32:15 2022 ; 26810 ;; 95.51 ;;
Wed Feb  2 18:33:23 2022 ; 26850 ;; 95.51 ;;
Wed Feb  2 18:34:17 2022 ; 26894 ;; 95.52 ;;
Wed Feb  2 18:34:28 2022 ; 26912 ;; 95.52 ;;
Wed Feb  2 18:34:34 2022 ; 26922 ;; 95.51 ;;
Wed Feb  2 18:34:44 2022 ; 26940 ;; 95.51 ;;
Wed Feb  2 18:34:59 2022 ; 26965 ;; 95.51 ;;
Wed Feb  2 18:35:13 2022 ; 26991 ;; 95.51 ;;
Wed Feb  2 18:35:26 2022 ; 27014 ;; 95.51 ;;
Wed Feb  2 18:35:36 2022 ; 27027 ;; 95.51 ;;
Wed Feb  2 18:35:43 2022 ; 27038 ;; 95.51 ;;
Wed Feb  2 18:35:59 2022 ; 27066 ;; 95.51 ;;
Wed Feb  2 18:36:18 2022 ; 27099 ;; 95.51 ;;
Wed Feb  2 18:36:51 2022 ; 27156 ;; 95.52 ;;
Wed Feb  2 18:37:22 2022 ; 27210 ;; 95.52 ;;
Wed Feb  2 18:38:04 2022 ; 27284 ;; 95.53 ;;
Wed Feb  2 18:38:14 2022 ; 27301 ;; 95.53 ;;
Wed Feb  2 18:38:52 2022 ; 27370 ;; 95.54 ;;
Wed Feb  2 18:39:50 2022 ; 27407 ;; 95.54 ;;
Wed Feb  2 18:42:16 2022 ; 27499 ;; 95.55 ;;
Wed Feb  2 18:42:47 2022 ; 27517 ;; 95.55 ;;
Wed Feb  2 18:42:57 2022 ; 27523 ;; 95.55 ;;
Wed Feb  2 18:47:24 2022 ; 27695 ;; 95.57 ;;
Wed Feb  2 18:47:26 2022 ; 27696 ;; 95.57 ;;
Wed Feb  2 18:49:12 2022 ; 27781 ;; 95.58 ;;
Wed Feb  2 18:50:13 2022 ; 27892 ;; 95.59 ;;
Wed Feb  2 18:50:29 2022 ; 27921 ;; 95.59 ;;
Wed Feb  2 18:50:35 2022 ; 27931 ;; 95.59 ;;
Wed Feb  2 18:50:37 2022 ; 27934 ;; 95.59 ;;
Wed Feb  2 18:50:41 2022 ; 27941 ;; 95.59 ;;
Wed Feb  2 18:50:44 2022 ; 27945 ;; 95.58 ;;
Wed Feb  2 18:50:45 2022 ; 27946 ;; 95.58 ;;
Wed Feb  2 18:50:52 2022 ; 27958 ;; 95.58 ;;
Wed Feb  2 18:50:53 2022 ; 27959 ;; 95.58 ;;
Wed Feb  2 18:51:05 2022 ; 27981 ;; 95.58 ;;
Wed Feb  2 18:51:11 2022 ; 27990 ;; 95.57 ;;
Wed Feb  2 18:51:42 2022 ; 28047 ;; 95.58 ;;
Wed Feb  2 18:51:52 2022 ; 28065 ;; 95.58 ;;
Wed Feb  2 18:52:13 2022 ; 28102 ;; 95.58 ;;
Wed Feb  2 18:53:32 2022 ; 28247 ;; 95.6 ;;
Wed Feb  2 18:53:46 2022 ; 28271 ;; 95.6 ;;
Wed Feb  2 18:54:17 2022 ; 28328 ;; 95.61 ;;
Wed Feb  2 18:54:28 2022 ; 28349 ;; 95.6 ;;
Wed Feb  2 18:54:42 2022 ; 28374 ;; 95.61 ;;
Wed Feb  2 18:54:47 2022 ; 28382 ;; 95.6 ;;
Wed Feb  2 18:55:08 2022 ; 28422 ;; 95.61 ;;
Wed Feb  2 18:55:13 2022 ; 28430 ;; 95.6 ;;
Wed Feb  2 18:56:29 2022 ; 28571 ;; 95.62 ;;
Wed Feb  2 18:56:33 2022 ; 28578 ;; 95.62 ;;
Wed Feb  2 18:56:46 2022 ; 28599 ;; 95.62 ;;
Wed Feb  2 18:58:11 2022 ; 28759 ;; 95.64 ;;
Wed Feb  2 18:59:42 2022 ; 28927 ;; 95.66 ;;
Wed Feb  2 18:59:43 2022 ; 28928 ;; 95.66 ;;
Wed Feb  2 18:59:44 2022 ; 28929 ;; 95.65 ;;
Wed Feb  2 19:00:11 2022 ; 28979 ;; 95.66 ;;
Wed Feb  2 19:00:15 2022 ; 28985 ;; 95.66 ;;
Wed Feb  2 19:00:24 2022 ; 29001 ;; 95.66 ;;
Wed Feb  2 19:00:28 2022 ; 29008 ;; 95.65 ;;
Wed Feb  2 19:01:04 2022 ; 29073 ;; 95.66 ;;
Wed Feb  2 19:01:11 2022 ; 29086 ;; 95.66 ;;
Wed Feb  2 19:01:14 2022 ; 29090 ;; 95.65 ;;
Wed Feb  2 19:02:39 2022 ; 29247 ;; 95.67 ;;
Wed Feb  2 19:02:46 2022 ; 29259 ;; 95.67 ;;
Wed Feb  2 19:02:49 2022 ; 29264 ;; 95.67 ;;
Wed Feb  2 19:02:59 2022 ; 29282 ;; 95.67 ;;
Wed Feb  2 19:03:02 2022 ; 29286 ;; 95.67 ;;
Wed Feb  2 19:03:03 2022 ; 29287 ;; 95.66 ;;
Wed Feb  2 19:03:07 2022 ; 29294 ;; 95.66 ;;
Wed Feb  2 19:03:08 2022 ; 29296 ;; 95.66 ;;
Wed Feb  2 19:03:16 2022 ; 29310 ;; 95.66 ;;
Wed Feb  2 19:03:26 2022 ; 29327 ;; 95.66 ;;
Wed Feb  2 19:03:37 2022 ; 29346 ;; 95.66 ;;
Wed Feb  2 19:03:38 2022 ; 29347 ;; 95.65 ;;
Wed Feb  2 19:03:41 2022 ; 29351 ;; 95.65 ;;
Wed Feb  2 19:03:42 2022 ; 29352 ;; 95.65 ;;
Wed Feb  2 19:03:58 2022 ; 29381 ;; 95.65 ;;
Wed Feb  2 19:04:04 2022 ; 29391 ;; 95.64 ;;
Wed Feb  2 19:04:05 2022 ; 29392 ;; 95.64 ;;
Wed Feb  2 19:04:30 2022 ; 29438 ;; 95.65 ;;
Wed Feb  2 19:04:39 2022 ; 29455 ;; 95.64 ;;
Wed Feb  2 19:04:41 2022 ; 29458 ;; 95.64 ;;
Wed Feb  2 19:04:46 2022 ; 29467 ;; 95.64 ;;
Wed Feb  2 19:04:49 2022 ; 29472 ;; 95.64 ;;
Wed Feb  2 19:04:57 2022 ; 29485 ;; 95.64 ;;
Wed Feb  2 19:05:04 2022 ; 29498 ;; 95.63 ;;
Wed Feb  2 19:05:12 2022 ; 29512 ;; 95.63 ;;
Wed Feb  2 19:05:32 2022 ; 29549 ;; 95.63 ;;
Wed Feb  2 19:05:33 2022 ; 29550 ;; 95.63 ;;
Wed Feb  2 19:05:39 2022 ; 29561 ;; 95.63 ;;
Wed Feb  2 19:05:57 2022 ; 29594 ;; 95.63 ;;
Wed Feb  2 19:06:18 2022 ; 29633 ;; 95.63 ;;
Wed Feb  2 19:06:19 2022 ; 29634 ;; 95.63 ;;
Wed Feb  2 19:06:27 2022 ; 29648 ;; 95.63 ;;
Wed Feb  2 19:06:46 2022 ; 29684 ;; 95.63 ;;
Wed Feb  2 19:06:53 2022 ; 29696 ;; 95.63 ;;
Wed Feb  2 19:07:08 2022 ; 29723 ;; 95.63 ;;
Wed Feb  2 19:07:13 2022 ; 29731 ;; 95.63 ;;
Wed Feb  2 19:07:17 2022 ; 29738 ;; 95.63 ;;
Wed Feb  2 19:07:18 2022 ; 29739 ;; 95.62 ;;
Wed Feb  2 19:07:22 2022 ; 29747 ;; 95.62 ;;
Wed Feb  2 19:07:28 2022 ; 29756 ;; 95.62 ;;
Wed Feb  2 19:07:32 2022 ; 29763 ;; 95.62 ;;
Wed Feb  2 19:07:39 2022 ; 29775 ;; 95.61 ;;
Wed Feb  2 19:07:40 2022 ; 29776 ;; 95.61 ;;
Wed Feb  2 19:08:08 2022 ; 29828 ;; 95.61 ;;
Wed Feb  2 19:08:09 2022 ; 29829 ;; 95.61 ;;
Wed Feb  2 19:08:29 2022 ; 29865 ;; 95.61 ;;
Wed Feb  2 19:08:30 2022 ; 29866 ;; 95.61 ;;
Wed Feb  2 19:08:33 2022 ; 29870 ;; 95.61 ;;
Wed Feb  2 19:08:37 2022 ; 29877 ;; 95.61 ;;
Wed Feb  2 19:08:39 2022 ; 29879 ;; 95.6 ;;
Wed Feb  2 19:08:46 2022 ; 29892 ;; 95.6 ;;
Wed Feb  2 19:08:50 2022 ; 29898 ;; 95.6 ;;
Wed Feb  2 19:08:51 2022 ; 29899 ;; 95.6 ;;
Wed Feb  2 19:08:59 2022 ; 29913 ;; 95.59 ;;
Wed Feb  2 19:09:09 2022 ; 29930 ;; 95.59 ;;
Wed Feb  2 19:09:17 2022 ; 29944 ;; 95.59 ;;
Wed Feb  2 19:09:21 2022 ; 29950 ;; 95.59 ;;
Wed Feb  2 19:09:31 2022 ; 29968 ;; 95.59 ;;
Wed Feb  2 19:09:32 2022 ; 29969 ;; 95.59 ;;
Wed Feb  2 19:09:42 2022 ; 29987 ;; 95.58 ;;
Wed Feb  2 19:09:48 2022 ; 29997 ;; 95.58 ;;
