Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri Jan 28 22:05:39 2022 ; 18028 ;; 93.55 ;;
Fri Jan 28 22:05:40 2022 ; 18029 ;; 93.54 ;;
Fri Jan 28 22:05:41 2022 ; 18030 ;; 93.54 ;;
Fri Jan 28 22:05:42 2022 ; 18031 ;; 93.53 ;;
Fri Jan 28 22:05:43 2022 ; 18032 ;; 93.53 ;;
Fri Jan 28 22:05:44 2022 ; 18033 ;; 93.52 ;;
Fri Jan 28 22:05:45 2022 ; 18034 ;; 93.52 ;;
Fri Jan 28 22:05:46 2022 ; 18035 ;; 93.51 ;;
Fri Jan 28 22:05:47 2022 ; 18036 ;; 93.51 ;;
Fri Jan 28 22:05:48 2022 ; 18037 ;; 93.5 ;;
Fri Jan 28 22:05:49 2022 ; 18038 ;; 93.5 ;;
Fri Jan 28 22:05:50 2022 ; 18039 ;; 93.49 ;;
Fri Jan 28 22:05:51 2022 ; 18040 ;; 93.49 ;;
Fri Jan 28 22:05:52 2022 ; 18041 ;; 93.48 ;;
Fri Jan 28 22:05:53 2022 ; 18042 ;; 93.48 ;;
Fri Jan 28 22:05:54 2022 ; 18043 ;; 93.47 ;;
Fri Jan 28 22:05:55 2022 ; 18044 ;; 93.47 ;;
Fri Jan 28 22:05:56 2022 ; 18045 ;; 93.46 ;;
Fri Jan 28 22:05:57 2022 ; 18046 ;; 93.46 ;;
Fri Jan 28 22:05:58 2022 ; 18047 ;; 93.45 ;;
Fri Jan 28 22:05:59 2022 ; 18048 ;; 93.45 ;;
Fri Jan 28 22:06:00 2022 ; 18049 ;; 93.44 ;;
Fri Jan 28 22:06:02 2022 ; 18050 ;; 93.43 ;;
Fri Jan 28 22:06:03 2022 ; 18051 ;; 93.43 ;;
Fri Jan 28 22:06:04 2022 ; 18052 ;; 93.42 ;;
Fri Jan 28 22:06:05 2022 ; 18053 ;; 93.42 ;;
Fri Jan 28 22:06:06 2022 ; 18054 ;; 93.41 ;;
Fri Jan 28 22:06:07 2022 ; 18055 ;; 93.41 ;;
Fri Jan 28 22:06:08 2022 ; 18056 ;; 93.4 ;;
Fri Jan 28 22:06:09 2022 ; 18057 ;; 93.4 ;;
Fri Jan 28 22:06:10 2022 ; 18058 ;; 93.39 ;;
Fri Jan 28 22:06:11 2022 ; 18059 ;; 93.39 ;;
Fri Jan 28 22:06:12 2022 ; 18060 ;; 93.38 ;;
Fri Jan 28 22:06:13 2022 ; 18061 ;; 93.38 ;;
Fri Jan 28 22:06:14 2022 ; 18062 ;; 93.37 ;;
Fri Jan 28 22:06:15 2022 ; 18063 ;; 93.37 ;;
Fri Jan 28 22:06:16 2022 ; 18064 ;; 93.36 ;;
Fri Jan 28 22:06:17 2022 ; 18065 ;; 93.36 ;;
Fri Jan 28 22:06:18 2022 ; 18066 ;; 93.35 ;;
Fri Jan 28 22:06:19 2022 ; 18067 ;; 93.35 ;;
Fri Jan 28 22:06:20 2022 ; 18068 ;; 93.34 ;;
Fri Jan 28 22:06:21 2022 ; 18069 ;; 93.34 ;;
Fri Jan 28 22:06:22 2022 ; 18070 ;; 93.33 ;;
Fri Jan 28 22:06:23 2022 ; 18071 ;; 93.33 ;;
Fri Jan 28 22:06:24 2022 ; 18072 ;; 93.32 ;;
Fri Jan 28 22:06:25 2022 ; 18073 ;; 93.32 ;;
Fri Jan 28 22:06:26 2022 ; 18074 ;; 93.31 ;;
Fri Jan 28 22:06:27 2022 ; 18075 ;; 93.31 ;;
Fri Jan 28 22:06:28 2022 ; 18076 ;; 93.3 ;;
Fri Jan 28 22:06:29 2022 ; 18077 ;; 93.3 ;;
Fri Jan 28 22:06:30 2022 ; 18078 ;; 93.29 ;;
Fri Jan 28 22:06:31 2022 ; 18079 ;; 93.29 ;;
Fri Jan 28 22:06:32 2022 ; 18080 ;; 93.28 ;;
Fri Jan 28 22:06:33 2022 ; 18081 ;; 93.27 ;;
Fri Jan 28 22:06:34 2022 ; 18082 ;; 93.27 ;;
Fri Jan 28 22:06:35 2022 ; 18083 ;; 93.26 ;;
Fri Jan 28 22:06:36 2022 ; 18084 ;; 93.26 ;;
Fri Jan 28 22:06:37 2022 ; 18085 ;; 93.25 ;;
Fri Jan 28 22:06:38 2022 ; 18086 ;; 93.25 ;;
Fri Jan 28 22:06:39 2022 ; 18087 ;; 93.24 ;;
Fri Jan 28 22:06:40 2022 ; 18088 ;; 93.24 ;;
Fri Jan 28 22:06:41 2022 ; 18089 ;; 93.23 ;;
Fri Jan 28 22:06:42 2022 ; 18090 ;; 93.23 ;;
Fri Jan 28 22:06:44 2022 ; 18091 ;; 93.22 ;;
Fri Jan 28 22:06:45 2022 ; 18092 ;; 93.22 ;;
Fri Jan 28 22:06:46 2022 ; 18093 ;; 93.21 ;;
Fri Jan 28 22:06:47 2022 ; 18094 ;; 93.21 ;;
Fri Jan 28 22:06:48 2022 ; 18095 ;; 93.2 ;;
Fri Jan 28 22:06:49 2022 ; 18096 ;; 93.2 ;;
Fri Jan 28 22:06:50 2022 ; 18097 ;; 93.19 ;;
Fri Jan 28 22:06:51 2022 ; 18098 ;; 93.19 ;;
Fri Jan 28 22:06:52 2022 ; 18099 ;; 93.18 ;;
Fri Jan 28 22:06:53 2022 ; 18100 ;; 93.18 ;;
Fri Jan 28 22:06:54 2022 ; 18101 ;; 93.17 ;;
Fri Jan 28 22:06:55 2022 ; 18102 ;; 93.17 ;;
Fri Jan 28 22:06:56 2022 ; 18103 ;; 93.16 ;;
Fri Jan 28 22:06:57 2022 ; 18104 ;; 93.16 ;;
Fri Jan 28 22:06:58 2022 ; 18105 ;; 93.15 ;;
Fri Jan 28 22:06:59 2022 ; 18106 ;; 93.15 ;;
Fri Jan 28 22:07:00 2022 ; 18107 ;; 93.14 ;;
Fri Jan 28 22:07:01 2022 ; 18108 ;; 93.14 ;;
Fri Jan 28 22:07:02 2022 ; 18109 ;; 93.13 ;;
Fri Jan 28 22:07:03 2022 ; 18110 ;; 93.13 ;;
Fri Jan 28 22:07:04 2022 ; 18111 ;; 93.12 ;;
Fri Jan 28 22:07:05 2022 ; 18112 ;; 93.12 ;;
Fri Jan 28 22:07:06 2022 ; 18113 ;; 93.11 ;;
Fri Jan 28 22:07:07 2022 ; 18114 ;; 93.1 ;;
Fri Jan 28 22:07:08 2022 ; 18115 ;; 93.1 ;;
Fri Jan 28 22:07:09 2022 ; 18116 ;; 93.09 ;;
Fri Jan 28 22:07:10 2022 ; 18117 ;; 93.09 ;;
Fri Jan 28 22:07:11 2022 ; 18118 ;; 93.08 ;;
Fri Jan 28 22:07:12 2022 ; 18119 ;; 93.08 ;;
Fri Jan 28 22:07:13 2022 ; 18120 ;; 93.07 ;;
Fri Jan 28 22:07:14 2022 ; 18121 ;; 93.07 ;;
Fri Jan 28 22:07:15 2022 ; 18122 ;; 93.06 ;;
Fri Jan 28 22:07:16 2022 ; 18123 ;; 93.06 ;;
Fri Jan 28 22:07:18 2022 ; 18124 ;; 93.05 ;;
Fri Jan 28 22:07:19 2022 ; 18125 ;; 93.05 ;;
Fri Jan 28 22:07:20 2022 ; 18126 ;; 93.04 ;;
Fri Jan 28 22:07:21 2022 ; 18127 ;; 93.04 ;;
Fri Jan 28 22:07:22 2022 ; 18128 ;; 93.03 ;;
Fri Jan 28 22:07:23 2022 ; 18129 ;; 93.03 ;;
Fri Jan 28 22:07:24 2022
